First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
2bf674bebd069c70bb38eba95cfd6475e8a97926,Implement method abs() for LongTensor and IntTensor,sergomezcol,https://api.github.com/repos/pytorch/pytorch/git/commits/2bf674bebd069c70bb38eba95cfd6475e8a97926
b5744ef1a34df3b7256f6876d59c0fcab4b1174c,multinomial with replacement,nicholas-leonard,https://api.github.com/repos/pytorch/pytorch/git/commits/b5744ef1a34df3b7256f6876d59c0fcab4b1174c
60b537444044378d929ba5681c3a7d31c2a876a1,Updated,ajtulloch,https://api.github.com/repos/pytorch/pytorch/git/commits/60b537444044378d929ba5681c3a7d31c2a876a1
81c58afbde774a129845ac785fdf3a5908a78b57,Support copy of large non contiguous tensors,IoannisAntonoglou,https://api.github.com/repos/pytorch/pytorch/git/commits/81c58afbde774a129845ac785fdf3a5908a78b57
b8cbe0700eb9f2369d5bd8a06042024b051c7103,optimized indexSelect,hycis,https://api.github.com/repos/pytorch/pytorch/git/commits/b8cbe0700eb9f2369d5bd8a06042024b051c7103
328c4d930cbdcf26548a5af2c9feac236ea32c9d,No need to search for gfortran,tudor,https://api.github.com/repos/pytorch/pytorch/git/commits/328c4d930cbdcf26548a5af2c9feac236ea32c9d
1e156b6ba7de522e8101ceae48dc215f6ad1d364,"Tensor:cdiv with three arguments

Torch tensors support the cdiv operation with both two and three arguments.
cutorch only supports the two-argument (in-place) version. This patch extends it
to also support the three-argument version and adds a test for it. The
implementation is very similar to cmul which already supports both two and three
arguments.",dominikgrewe,https://api.github.com/repos/pytorch/pytorch/git/commits/1e156b6ba7de522e8101ceae48dc215f6ad1d364
8cae227d6bee69344e2cb01a7d7a3a5a9a156108,peer to peer access,szagoruyko,https://api.github.com/repos/pytorch/pytorch/git/commits/8cae227d6bee69344e2cb01a7d7a3a5a9a156108
ce8ba6dc824558340c99da7526f0b251870cab08,Added logical any and all (similar to numpy),jjh42,https://api.github.com/repos/pytorch/pytorch/git/commits/ce8ba6dc824558340c99da7526f0b251870cab08
0b614eeb25b5f0e2a73ba9c6ceb9784773c0e823,Added torch.round function,GeorgOstrovski,https://api.github.com/repos/pytorch/pytorch/git/commits/0b614eeb25b5f0e2a73ba9c6ceb9784773c0e823
bfa4a88eda44aee41df6ce51b3c566d5dd117927,added a clamp method for tensors.,jonathantompson,https://api.github.com/repos/pytorch/pytorch/git/commits/bfa4a88eda44aee41df6ce51b3c566d5dd117927
45a3be0a762493ce9b80985cd1040e90c3d760ce,"Add missing header file

nvcc is complaining: THCTensorConv.cu(340): error: identifier ""THCudaTensor_copy"" is undefined",santazhang,https://api.github.com/repos/pytorch/pytorch/git/commits/45a3be0a762493ce9b80985cd1040e90c3d760ce
992798504c41effa0c06321366db3eb2b08b5fa1,Fix FindSSE SSE4* check crash on MSVC.,wishstudio,https://api.github.com/repos/pytorch/pytorch/git/commits/992798504c41effa0c06321366db3eb2b08b5fa1
fc81f4be42ec5ec07fe81d652d3ab199af16ef41,Add file and line number to THError.,adamlerer,https://api.github.com/repos/pytorch/pytorch/git/commits/fc81f4be42ec5ec07fe81d652d3ab199af16ef41
4795c660a07d94edb842edb2c52e77c3d83bd8da,Speed up Tensor:index for contiguous tensors,colesbury,https://api.github.com/repos/pytorch/pytorch/git/commits/4795c660a07d94edb842edb2c52e77c3d83bd8da
67f8eb429c52629ad2e2664e7b3cafa5ba15fb1a,Adding support for Storage views and exposing Storage type.,zakattacktwitter,https://api.github.com/repos/pytorch/pytorch/git/commits/67f8eb429c52629ad2e2664e7b3cafa5ba15fb1a
3e849586a0da9fe797c98dd63038db2fbbadbe12,"FindBLAS.cmake: fix missing stdlib.h include

This is to make sure BLAS F2C auto detection does not fail because of
compiler warnings:

    error: implicit declaration of function 'exit'",deltheil,https://api.github.com/repos/pytorch/pytorch/git/commits/3e849586a0da9fe797c98dd63038db2fbbadbe12
2ed1077a8313c783da4098bdde6c69cde3290329,"A clean init for Caffe2, removing my earlier hacky
commits.",Yangqing,https://api.github.com/repos/pytorch/pytorch/git/commits/2ed1077a8313c783da4098bdde6c69cde3290329
d8e3ce8ef47fb84a0705969d0debe4a0cb38991d,[build] flush output from subprocesses,longjon,https://api.github.com/repos/pytorch/pytorch/git/commits/d8e3ce8ef47fb84a0705969d0debe4a0cb38991d
8ba95403fdc573c0f7f485318255e0d9368a5b94,minor format issue,xiaoyunwu,https://api.github.com/repos/pytorch/pytorch/git/commits/8ba95403fdc573c0f7f485318255e0d9368a5b94
0bc9dd6bec270cfa63ffc354cb8459025f5834b3,fixed possibly wrong pointers coming from a saved state,mys007,https://api.github.com/repos/pytorch/pytorch/git/commits/0bc9dd6bec270cfa63ffc354cb8459025f5834b3
eefc497b9ea2b898ba4901cde9d91acbc31d12da,"Do not set -Werror for MSVC
TH_API removed from function definitions to allow for static library compilation",diz-vara,https://api.github.com/repos/pytorch/pytorch/git/commits/eefc497b9ea2b898ba4901cde9d91acbc31d12da
ba62d19b6d3dd81d3f5a338641c8e097c6c841b5,Add support for compilation on Windows using mingw32.,pkulchenko,https://api.github.com/repos/pytorch/pytorch/git/commits/ba62d19b6d3dd81d3f5a338641c8e097c6c841b5
50df65bda79e81d0930070f9d870913442e4737e,Fix for gemm with zero strides plus add unit test for torch.mm,fmassa,https://api.github.com/repos/pytorch/pytorch/git/commits/50df65bda79e81d0930070f9d870913442e4737e
0c6938faa9ed6b6cb58e452e7f089ac25fd358ca,Work under windows,samehkhamis,https://api.github.com/repos/pytorch/pytorch/git/commits/0c6938faa9ed6b6cb58e452e7f089ac25fd358ca
17fb6c489edc49813a539bc707aac67deb868afe,Fix SSE 4.1 bug,massimobernava,https://api.github.com/repos/pytorch/pytorch/git/commits/17fb6c489edc49813a539bc707aac67deb868afe
6440362c08932e5427dc677dd12e2b85d8e23c7e,"build_env.py: add /usr/include, /usr/lib to the default include, library
dirs",jeffdonahue,https://api.github.com/repos/pytorch/pytorch/git/commits/6440362c08932e5427dc677dd12e2b85d8e23c7e
c40f6b6ead4d91280bf94a7880836dd1edba25cd,LAPACK ormqr routine,bartvm,https://api.github.com/repos/pytorch/pytorch/git/commits/c40f6b6ead4d91280bf94a7880836dd1edba25cd
bc9c0c159894ead7da579d2e9497bde41c992c16,"Rewrite indexSelect kernel for correctness

The generic indexSelect kernel (for non-contiguous tensors) was broken;
totally rewrite it for correctness.

Closes #240.",oyamauchi,https://api.github.com/repos/pytorch/pytorch/git/commits/bc9c0c159894ead7da579d2e9497bde41c992c16
384668bbc80c92b3b1bdd13a8724b931e05c31a2,"adding potrs and uplo option to potrf

adding tests for torch.potrs and (modified) torch.potrf",j-wilson,https://api.github.com/repos/pytorch/pytorch/git/commits/384668bbc80c92b3b1bdd13a8724b931e05c31a2
35c2754c88896c7742d7bc7e59e1936f19f04776,static libraries no longer built by default,hughperkins,https://api.github.com/repos/pytorch/pytorch/git/commits/35c2754c88896c7742d7bc7e59e1936f19f04776
439bc9bddcc36a301ced0b81cc5a6b1cecb8311d,faster norm,wickedfoo,https://api.github.com/repos/pytorch/pytorch/git/commits/439bc9bddcc36a301ced0b81cc5a6b1cecb8311d
7cf666f0fc2d8443fc08e612ecc13f61f85faf65,add indexAccum,ajabri,https://api.github.com/repos/pytorch/pytorch/git/commits/7cf666f0fc2d8443fc08e612ecc13f61f85faf65
264102d24594e62fc452d77c84129265b0f6ab14,Add torch.mode and fix median/kthvalue docs,kosklain,https://api.github.com/repos/pytorch/pytorch/git/commits/264102d24594e62fc452d77c84129265b0f6ab14
15e2939f7a82acd041f257d201c7420f77239857,"Fixing large data reading/writing/memory storing

When data size starts to exceed around 4GB variables of type long can’t
keep this size anymore so the type needs to be replaced",anastasiuspernat,https://api.github.com/repos/pytorch/pytorch/git/commits/15e2939f7a82acd041f257d201c7420f77239857
b1fa9d2b06714de099e3ae1141d15dcbaba78dd3,Fixed unsigned overflows in THFile,apaszke,https://api.github.com/repos/pytorch/pytorch/git/commits/b1fa9d2b06714de099e3ae1141d15dcbaba78dd3
56f18e35d442606997cd34797fb0c7d654fc81aa,Detecting LAPACK on the system with LAPACKless OpenBLAS,borisfom,https://api.github.com/repos/pytorch/pytorch/git/commits/56f18e35d442606997cd34797fb0c7d654fc81aa
0673d5f44f6829dbf1392e19994e299f6f2cc33b,Initial release.,nluehr,https://api.github.com/repos/pytorch/pytorch/git/commits/0673d5f44f6829dbf1392e19994e299f6f2cc33b
b5f299cc176b699029d898b579b74fbbf145d40a,"Add isSetTo: simple check for shared storage.

Returns true iff Tensor is set to argument Tensor. Specifically, this is
true iff tensor shares same storage as argument tensor, with same
storage offset and identical sizes and strides.",dm-jrae,https://api.github.com/repos/pytorch/pytorch/git/commits/b5f299cc176b699029d898b579b74fbbf145d40a
3df4750a37bf02d554027e9f95917df0f9e14947,Add isSetTo to cutorch,dmjlm,https://api.github.com/repos/pytorch/pytorch/git/commits/3df4750a37bf02d554027e9f95917df0f9e14947
1850c54b8c85f2ac8671abb8d8a6ff590e5bf184,"New function longSize for files

This function allows binary files compatibility between 32 and 64 bit
architectures",mvitez,https://api.github.com/repos/pytorch/pytorch/git/commits/1850c54b8c85f2ac8671abb8d8a6ff590e5bf184
41ce4ca9fc748186190e63823b4f1cf5c365b220,Add int64 and uint64 types for all algorithms and tests,slayton58,https://api.github.com/repos/pytorch/pytorch/git/commits/41ce4ca9fc748186190e63823b4f1cf5c365b220
7b6339cdd280085bb634046c19d003ae9326344b,Make nBufferSize signed for writing longs,alschua,https://api.github.com/repos/pytorch/pytorch/git/commits/7b6339cdd280085bb634046c19d003ae9326344b
e1634ca6cb5ff26ffd0ba6a7dd5a4ea80f6a400e,Use semantic versioning,lukeyeager,https://api.github.com/repos/pytorch/pytorch/git/commits/e1634ca6cb5ff26ffd0ba6a7dd5a4ea80f6a400e
d332c41e715cd06f93e5ccb88f597f1e2efc2581,fix a typo in README.md,yangky11,https://api.github.com/repos/pytorch/pytorch/git/commits/d332c41e715cd06f93e5ccb88f597f1e2efc2581
1423a171088c09006e5886ca859f2c7a0ac39666,Add THNN/ffi conversion of Abs,andreaskoepf,https://api.github.com/repos/pytorch/pytorch/git/commits/1423a171088c09006e5886ca859f2c7a0ac39666
c05312f1517bab34586bb74a37bb60dedf097d30,"Moved tests to separate dir and improved MPI test

test sources moved to test/ directory.
MPI test displays PASS/FAIL and returns code accordingly.

Change-Id: I058ebd1bd5202d8f38cc9787898b2480100c102b
Reviewed-on: http://git-master/r/936086
Reviewed-by: Przemek Tredak <ptredak@nvidia.com>
Tested-by: Przemek Tredak <ptredak@nvidia.com>",sjeaugey,https://api.github.com/repos/pytorch/pytorch/git/commits/c05312f1517bab34586bb74a37bb60dedf097d30
a0b433c8e1ddeac8b7217bf1f3bb6d7713133908,Readding the argmin argmax as second argument,mevGDM,https://api.github.com/repos/pytorch/pytorch/git/commits/a0b433c8e1ddeac8b7217bf1f3bb6d7713133908
1f9a43488132a0aa1b1153492ffb3aaa379ff426,"Initialise longSize in PipeFile

The previously added longSize field was only initialised in DiskFile and
not in PipeFile. This meant uninitialized memory was used in PipeFile
construction",kieranmilan,https://api.github.com/repos/pytorch/pytorch/git/commits/1f9a43488132a0aa1b1153492ffb3aaa379ff426
da0634c124503f901acda66f64b966077fac2e82,"Fix for issue #517: torch.all

torch.all only returns true if all numbers in the tensor are odd #517

Update THTensorMath.c

Respective test",ivpopov,https://api.github.com/repos/pytorch/pytorch/git/commits/da0634c124503f901acda66f64b966077fac2e82
8e4e40557a64598d4a4a1fd8e669629cafdd94b6,THGeneral.h.in: add generic cleanup mechanism for error macros that do not return,tkoeppe,https://api.github.com/repos/pytorch/pytorch/git/commits/8e4e40557a64598d4a4a1fd8e669629cafdd94b6
85c277e6013e1db864e6cb66d4efd8cec2698548,Added torch.equal function which performs a tensor equality check,fbesse,https://api.github.com/repos/pytorch/pytorch/git/commits/85c277e6013e1db864e6cb66d4efd8cec2698548
e3677059ae720e4f939882176cf5e5c0e7303ade,Remove junk value columns from right singular vectors matrix in SVD,yf225,https://api.github.com/repos/pytorch/pytorch/git/commits/e3677059ae720e4f939882176cf5e5c0e7303ade
aef48d21c4308bd3abf1ceae0adc1878b173e1f1,Making margin parameterizable in nn.MultiMarginCriterion,nybbles,https://api.github.com/repos/pytorch/pytorch/git/commits/aef48d21c4308bd3abf1ceae0adc1878b173e1f1
8dff00a7b894a25e5b8a7681f6cc1b8bb1c779aa,Fix csub #60,JoostvDoorn,https://api.github.com/repos/pytorch/pytorch/git/commits/8dff00a7b894a25e5b8a7681f6cc1b8bb1c779aa
59c25ebe036a69ee86fe6cb1ec2a7f5ea54807f7,"Fix a bug in :isSetTo

The case of self->storage == NULL was not checked, so any two Tensors
with no storage would effectively appear to be shared with each other.
Added a test to prevent regressions.",malcolmreynolds,https://api.github.com/repos/pytorch/pytorch/git/commits/59c25ebe036a69ee86fe6cb1ec2a7f5ea54807f7
a3b4b6c23cd41312ce01ff8b419933d4e1e4dca2,In-place ELU,anibali,https://api.github.com/repos/pytorch/pytorch/git/commits/a3b4b6c23cd41312ce01ff8b419933d4e1e4dca2
300b0d3e6a581b60d60d77acd798eb1ef69c3535,"Fix bad size evaluation

xmax, xmin and step are accreal. Therefore, computations are carried out
in both int and double logic. The separate division does introduce a bug
when int logic is used.",Atcold,https://api.github.com/repos/pytorch/pytorch/git/commits/300b0d3e6a581b60d60d77acd798eb1ef69c3535
2dbc0dcb50edb9a10fbd311a21e84ad22362891b,Remove unnecessary rank check in potrs call.,bamos,https://api.github.com/repos/pytorch/pytorch/git/commits/2dbc0dcb50edb9a10fbd311a21e84ad22362891b
a81f87b9f1b469c37f9bf9318d2825b8bd857559,Fix multinomial regression.,nkoumchatzky,https://api.github.com/repos/pytorch/pytorch/git/commits/a81f87b9f1b469c37f9bf9318d2825b8bd857559
0da5e29063a3a7473f475401e6d2b199b71ba99b,Sparse Linear now does sparse updates from the last input,ebetica,https://api.github.com/repos/pytorch/pytorch/git/commits/0da5e29063a3a7473f475401e6d2b199b71ba99b
8047e43d4603bd150103c0828ffb2f2648f59edb,make margin parameterizable,caldweln,https://api.github.com/repos/pytorch/pytorch/git/commits/8047e43d4603bd150103c0828ffb2f2648f59edb
80e413e9229dc902699d982dad2e5ee5076a8337,"Improvements to torch.{linspace, logspace, range}.

Allow end < start in linspace and logspace (no mathematical reason to forbid
this, and it makes it match numpy behaviour).

Also don't raw-resize tensor unnecessarily. This makes it work with
non-contiguous tensors (e.g., can now do a range on a slice of a tensor).",davidsaxton,https://api.github.com/repos/pytorch/pytorch/git/commits/80e413e9229dc902699d982dad2e5ee5076a8337
95ffcb67d3c0a2a0d7d3b876550bc35656c3f4dd,"Add fmod(), cfmod()",liboyue,https://api.github.com/repos/pytorch/pytorch/git/commits/95ffcb67d3c0a2a0d7d3b876550bc35656c3f4dd
0bf2fc46501e64ab5ebda729d14d4f87687d8887,[LookupTable] Add Max-norm constraints to LookupTable (#739),xianjiec,https://api.github.com/repos/pytorch/pytorch/git/commits/0bf2fc46501e64ab5ebda729d14d4f87687d8887
e30bf9598919787b2c851158f1e2e1ad4d4c2432,Enable compilation with old g++ when the default g++ is not supported (+5.0),Hopobcn,https://api.github.com/repos/pytorch/pytorch/git/commits/e30bf9598919787b2c851158f1e2e1ad4d4c2432
5a08f4999528747dfafdb248bdf68cae91e88a57,"Fix uninitialized pointers in THCState during init.

An out-of-memory error during THCudaInit will cause
a jump to an uninitialized address.",lukealonso,https://api.github.com/repos/pytorch/pytorch/git/commits/5a08f4999528747dfafdb248bdf68cae91e88a57
a12cb07327f653657b9436e1561438357914c541,"Fix _msize crash on windows xp

It will crash application when calling _msize(NULL) on windows xp.",clcarwin,https://api.github.com/repos/pytorch/pytorch/git/commits/a12cb07327f653657b9436e1561438357914c541
c772fb79765e57694c5e0289f5b8f80f4bf59dfc,few changes as required for cudnn fp16 support,lukasc-ch,https://api.github.com/repos/pytorch/pytorch/git/commits/c772fb79765e57694c5e0289f5b8f80f4bf59dfc
a97ae66a1db36bdbdeebae3234d99a16a4a91ee9,remove some warning when compiling TH,albanD,https://api.github.com/repos/pytorch/pytorch/git/commits/a97ae66a1db36bdbdeebae3234d99a16a4a91ee9
e1921929addce4b1c6e4f46c3eed576f0d7f4992,Fix - added check to avoid invalid memory access in indexSelect_long,htwaijry,https://api.github.com/repos/pytorch/pytorch/git/commits/e1921929addce4b1c6e4f46c3eed576f0d7f4992
6db57b8a4d0ae1a9efe542fc7952dda499862a93,added correct inclusion for malloc_usable_size(),tpltnt,https://api.github.com/repos/pytorch/pytorch/git/commits/6db57b8a4d0ae1a9efe542fc7952dda499862a93
88bc821d79463d69d4aedbbb4fdc67f41ba792cb,added THAtomicSetLong,lake4790k,https://api.github.com/repos/pytorch/pytorch/git/commits/88bc821d79463d69d4aedbbb4fdc67f41ba792cb
01b17a2dccaa352b8d3f5f3eddfd32e97c4f31d8,"Limit registers when LRNFillScale runs on TK1.

Fix for torch@cunn#271, to make openface works on Jetson TK1.",verdimrc,https://api.github.com/repos/pytorch/pytorch/git/commits/01b17a2dccaa352b8d3f5f3eddfd32e97c4f31d8
7e5a1d91405b509e143b24a2f62ae7245dcaf512,Visual Studio doesn't allow in-loop declaration in the 'omp parallel for' construct,elikosan,https://api.github.com/repos/pytorch/pytorch/git/commits/7e5a1d91405b509e143b24a2f62ae7245dcaf512
6a1e0c3127170bb3b2a896b38c983295d56bca31,"Added CUDA version of VolumetricMaxUnpooling
modified:   THCUNN.h
new file:   VolumetricMaxUnpooling.cu
modified:   ../../test.lua

Freed input storage
modified:   VolumetricMaxUnpooling.cu",kmul00,https://api.github.com/repos/pytorch/pytorch/git/commits/6a1e0c3127170bb3b2a896b38c983295d56bca31
3af4b939567b050b971fd2f4d7c83c030ce4544c,nobias in spatial full conv,PraveerSINGH,https://api.github.com/repos/pytorch/pytorch/git/commits/3af4b939567b050b971fd2f4d7c83c030ce4544c
30df3ea23a6333d80f4a1e7bd8d604ab103840a2,"cmake: add soversion for libTH

Imported from Debian package.",cdluminate,https://api.github.com/repos/pytorch/pytorch/git/commits/30df3ea23a6333d80f4a1e7bd8d604ab103840a2
ed401cc29bede009c9a3227fdc6171604a177c83,link library with -lrt; otherwise there is undefined reference to shm_open,jia-kai,https://api.github.com/repos/pytorch/pytorch/git/commits/ed401cc29bede009c9a3227fdc6171604a177c83
234c8c9ef390b2aeccfec09a574dfc3ab5ab9779,Update LICENSE.txt,cliffwoolley,https://api.github.com/repos/pytorch/pytorch/git/commits/234c8c9ef390b2aeccfec09a574dfc3ab5ab9779
4bbe5a095d5ac5d2efe8b4eaf6cdacf6e7dd070e,"HardTanh does not use inclusive bounds in inplace mode

HardTanh does not use inclusive bounds in inplace mode, which makes it
inconsistent with the cuda version, as well as Threshold, ReLU, etc.",gchanan,https://api.github.com/repos/pytorch/pytorch/git/commits/4bbe5a095d5ac5d2efe8b4eaf6cdacf6e7dd070e
76ac35cdaa0b3dd92f0d7c77f38e3eb6f7c344b9,"Added dyanamic dispatch for x86 (#755)

Added dynamic dispatch for x86",rguthrie3,https://api.github.com/repos/pytorch/pytorch/git/commits/76ac35cdaa0b3dd92f0d7c77f38e3eb6f7c344b9
0703e0e8971b63e781773edd635258562cd1f50e,"BCECriterion THCUNN + Weights (#331)

BCE Criterion CUDA implementation",nitsky,https://api.github.com/repos/pytorch/pytorch/git/commits/0703e0e8971b63e781773edd635258562cd1f50e
f56f06d88d77d1d12527aa47832c0dec0398c4a8,fix cpuid ecx; change to compile with msvc,BTNC,https://api.github.com/repos/pytorch/pytorch/git/commits/f56f06d88d77d1d12527aa47832c0dec0398c4a8
94b35312d00a0c8a369ca28ee931a9bccc53909e,"Compile fixes for picky compilers / stl versions (#518)

* Compile fixes for picky compilers/stl versions",rsfbarreira,https://api.github.com/repos/pytorch/pytorch/git/commits/94b35312d00a0c8a369ca28ee931a9bccc53909e
c2e3bf214547b76682db5ba666a1e75596ec05d1,"[cutorch refactor] move meanall function into generic/, update cwrap for lua mean",killeent,https://api.github.com/repos/pytorch/pytorch/git/commits/c2e3bf214547b76682db5ba666a1e75596ec05d1
38cb3d02270b9e558a891a9a2bef01a75d1bd9e1,Fix build when NEON is supported,howard0su,https://api.github.com/repos/pytorch/pytorch/git/commits/38cb3d02270b9e558a891a9a2bef01a75d1bd9e1
aa6f6117b750acc43a3bd4d42472bc0213881496,Ported Linear module to THNN,lantiga,https://api.github.com/repos/pytorch/pytorch/git/commits/aa6f6117b750acc43a3bd4d42472bc0213881496
f16f68e103dfc22921f6106ec7136ddc7a0ab087,CMake: Install generic/THCTensorMathScan.h,dbolkensteyn,https://api.github.com/repos/pytorch/pytorch/git/commits/f16f68e103dfc22921f6106ec7136ddc7a0ab087
4d03d96e8b888b94cfcd63bba2a6fdbcb4ac676c,"fix: cunn can't find cutorch sources

https://github.com/torch/distro/issues/138#issuecomment-259133935",joker512,https://api.github.com/repos/pytorch/pytorch/git/commits/4d03d96e8b888b94cfcd63bba2a6fdbcb4ac676c
c82537462baa715b2c70726f7da8f734b2ad3a3f,"[cutorch] remove syncing point from baddbmm

This change removes HtoD copies inside baddbmm. These copies
introduce a syncing point which causes slow downs in a multi
gpu training.

Test plan: Run unittests for baddbmm.",denisyarats,https://api.github.com/repos/pytorch/pytorch/git/commits/c82537462baa715b2c70726f7da8f734b2ad3a3f
5f2b32e45b7d31ec942de27369a1308a0afe8fb0,Add Fortran bindings,kylefernandes,https://api.github.com/repos/pytorch/pytorch/git/commits/5f2b32e45b7d31ec942de27369a1308a0afe8fb0
61c0bcf91dbf3d50f3a30dfc92f540301b078aa4,"removed deprecated readme info

Summary: Removed deprecated information.

Reviewed By: Yangqing

Differential Revision: D4208320

fbshipit-source-id: 6906e9c56b9f0abf0582c2ba1bb8e6a5a9f89a84",bwasti,https://api.github.com/repos/pytorch/pytorch/git/commits/61c0bcf91dbf3d50f3a30dfc92f540301b078aa4
e3f440b1d058d348b689629c01630d206bd1631b,Make torch.backends.cudnn work on OSX,Maratyszcza,https://api.github.com/repos/pytorch/pytorch/git/commits/e3f440b1d058d348b689629c01630d206bd1631b
5765d608cc2fc602c038dd8aaf5e747986fac25b,"Add a static library target ""staticlib"" to the Makefile.

Rename the static library ""libnccl_static.a"" to disambiguate from the
dynamic libraries.",peterhj,https://api.github.com/repos/pytorch/pytorch/git/commits/5765d608cc2fc602c038dd8aaf5e747986fac25b
9da60c39ce16fc0acf1b1b81ae387c01a48b91f4,Fix batch_first in AutogradRNN (#255),jekbradbury,https://api.github.com/repos/pytorch/pytorch/git/commits/9da60c39ce16fc0acf1b1b81ae387c01a48b91f4
c41f0d27c42fc8b3d558f20069342c1750143c8c,"adding more things to the list of known operators in model_helper

Summary: This is so they don't generate spurious warning messages in the logs

Reviewed By: dzhulgakov

Differential Revision: D4205610

fbshipit-source-id: f764b51565430f4057898ab929372bc7943e0495",ajaech,https://api.github.com/repos/pytorch/pytorch/git/commits/c41f0d27c42fc8b3d558f20069342c1750143c8c
b5613d7a3dd02f685e6119ce5b83752909e7ac73,"report offending blob name when blob in wrong device scope

Summary:
Another recurrent problem is that some blob is in CPU scope while operator expects CUDA scope (or other way round).
The exception is only partially helpful, as it tells the operator but not the offending blob name. This diff adds the blob name
to the exception message, helping debug.

Reviewed By: prigoyal

Differential Revision: D4208584

fbshipit-source-id: 5aeac5c3efeed8d6c995bea166ed534855007945",akyrola,https://api.github.com/repos/pytorch/pytorch/git/commits/b5613d7a3dd02f685e6119ce5b83752909e7ac73
c48551409c0c7ea0f815ced409e9be92768b334d,"Proper error message if passing NoneType value for kwargs

Summary:
I got a weird error about NoneType not being iterable which made me think
it was some error in the C2 core, whereas it was an error in my code.

Reviewed By: Yangqing

Differential Revision: D4192799

fbshipit-source-id: 0122f13e205c1c6a0766545f0ad6296228d3a3d9",pietern,https://api.github.com/repos/pytorch/pytorch/git/commits/c48551409c0c7ea0f815ced409e9be92768b334d
6b437708ad8b42a7362178576af0924f3ad6c856,"caffe2/caffe2/operators/softmax_with_loss_op.cc: avoid shadowing warnings

Summary:
Fix warnings exposed by gcc-4.9.x's -Wshadow-compatible-local
(and/or the stricter -Wshadow-local) options.  Note that these
are both less onerous than -Wshadow.
I plan to enable one of them for all of fbcode, soon.

Rename inner ""idx"" to ""k"".

Differential Revision: D4216556

fbshipit-source-id: 5ee48751efd07838db24f56390730718ea031772",meyering,https://api.github.com/repos/pytorch/pytorch/git/commits/6b437708ad8b42a7362178576af0924f3ad6c856
301ab97e41191aa2360896a60f1b188dc2f75ecb,"Fix few more operators to handle empty batches correctly.

Summary:
If we go to prod some of the sparse features might be empty or for some reason
batch might be empty. It's a good idea to be sure that we can run empty
batches.

Reviewed By: dzhulgakov

Differential Revision: D4197297

fbshipit-source-id: 1a154ebf625d1a39fd15354a154cf100f525ae9a",kennyhorror,https://api.github.com/repos/pytorch/pytorch/git/commits/301ab97e41191aa2360896a60f1b188dc2f75ecb
