First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
fbe67119a9423847b937270b5663c365ce626307,"Customize VpcNetwork configuration (#250)

BREAKING CHANGE:

 * Improved IP space allocation to be more efficient (breaking change to existing VPC stacks)
 * Customize subnet IP space with `SubnetConfiguration` arrays
 * Defined 3 distinct subnet types (Public, Private, and Isolated)
 * Added ability to control the number of NAT Gateways and automated creation based on the existence of `Private` subnets
 * Standardized `MapPublicIpOnLaunch` for enabled in Public and disabled in other subnet types
 * Enable the ability to evenly split remaining IP space across a set of subnet configurations (e.g. allocate public space and then split remaining network space across 1 to N subnets)
 * Support existing default when no configuration data is provided",moofish32,https://api.github.com/repos/aws/aws-cdk/git/commits/fbe67119a9423847b937270b5663c365ce626307
39ec1885366d38cc99507c9b8982bb346fdc4a34,README: Fixes stacks link (#469),medanat,https://api.github.com/repos/aws/aws-cdk/git/commits/39ec1885366d38cc99507c9b8982bb346fdc4a34
9296b218c9dcb496844186acf558dfdc7994414b,Fix typo (#472),pfeilbr,https://api.github.com/repos/aws/aws-cdk/git/commits/9296b218c9dcb496844186acf558dfdc7994414b
dd634c4586e879d423f23b61a6dc057c2f8bdba9,Fix documentation link (#478),matthieugrieger,https://api.github.com/repos/aws/aws-cdk/git/commits/dd634c4586e879d423f23b61a6dc057c2f8bdba9
a21f77ca47f3b7ec4dca3aa3184d33caa3224a4b,Fix minor typo in getting-started.rst (#495),heyjustin,https://api.github.com/repos/aws/aws-cdk/git/commits/a21f77ca47f3b7ec4dca3aa3184d33caa3224a4b
8e619e049891f74da0622311cbdfbb7d5c431c3b,"Add .gitattributes file to ensure compatable line endings across platforms. (#493)

Modify .gitallowed to allow all test patterns detected by git-secrets.",costleya,https://api.github.com/repos/aws/aws-cdk/git/commits/8e619e049891f74da0622311cbdfbb7d5c431c3b
c252716761499d0eff9566308c9db1c29c98d679,Added DotNetCore21 LambdaRuntime (#507),Mortifera,https://api.github.com/repos/aws/aws-cdk/git/commits/c252716761499d0eff9566308c9db1c29c98d679
41732dbd16fa2796b3307f9ee8610754d7d0fbb6,Fix setting pollForSourceChanges on CodeCommit PipelineSource (#534),maciejwalkowiak,https://api.github.com/repos/aws/aws-cdk/git/commits/41732dbd16fa2796b3307f9ee8610754d7d0fbb6
147ea2afc37fa8b56da1dfcd8f834018420f1702,docs: fix minor typo (#551),alexcasalboni,https://api.github.com/repos/aws/aws-cdk/git/commits/147ea2afc37fa8b56da1dfcd8f834018420f1702
0220bbc2ec034573fbb8c5bc3d2254b4df9c5b5c,"fix(aws-rds): unable to create cluster with a single instance (#578)

The docs state that you should be able to create a cluster with a single instance however there is a trivial error that prevents this.",cookejames,https://api.github.com/repos/aws/aws-cdk/git/commits/0220bbc2ec034573fbb8c5bc3d2254b4df9c5b5c
0056f35da65308aac8f25eaf8261bcaff9e6f1bd,Fix a typo (#613),Jemima,https://api.github.com/repos/aws/aws-cdk/git/commits/0056f35da65308aac8f25eaf8261bcaff9e6f1bd
4bafcca5650721e0987ca47d1ccb2745a50ca7ff,Updating README with CDK intro/overview text (#618),fulghum,https://api.github.com/repos/aws/aws-cdk/git/commits/4bafcca5650721e0987ca47d1ccb2745a50ca7ff
4463cfd296cb3a8a8a42206c9eadf43bf10fb489,"feat(aws-dynamodb): Support DynamoDB Streams (#633)

Added the ability to specify a stream type, default behavior is no stream",rhboyd,https://api.github.com/repos/aws/aws-cdk/git/commits/4463cfd296cb3a8a8a42206c9eadf43bf10fb489
85c4e64ee7f4e7eb7b6c8cbda448bbaefacde122,"feat(aws-dynamodb): support table application autoscaling (#637)

Allows adding an application auto-scaling for a DynamoDB table",SeekerWing,https://api.github.com/repos/aws/aws-cdk/git/commits/85c4e64ee7f4e7eb7b6c8cbda448bbaefacde122
2ba98d8340dcac4b43c49a39bf0b600ca10f730d,"feat(aws-dynamodb): Support server-side encryption (#684)

This patch supports DynamoDB server-side encryption.",jungseoklee,https://api.github.com/repos/aws/aws-cdk/git/commits/2ba98d8340dcac4b43c49a39bf0b600ca10f730d
72fec36c4405735c7a6735a2c3c2c3109d4e2c3c,"fix(aws-codebuild): typo in BuildEnvironment ""priviledged"" -> ""privileged     (#734)

BREAKING CHANGE: fix typo ""priviledged"" -> ""privileged",akiym,https://api.github.com/repos/aws/aws-cdk/git/commits/72fec36c4405735c7a6735a2c3c2c3109d4e2c3c
0e79c2d16484c5e0fc29a8e75222e32b2bc0e5a4,"fix(aws-codecommit): typo in README (#780)

Removal of extra bracket.",DavidChristiansen,https://api.github.com/repos/aws/aws-cdk/git/commits/0e79c2d16484c5e0fc29a8e75222e32b2bc0e5a4
156f043931d2cd9612d16d4ec1e039378a6b858b,"fix(aws-cloudfront): check for undefined and determining of the defaultRootObject prop is set or not (#801)

* Check specifically for undefined and determining of the defaultRootObject prop is set or not.

* Add testing to verify valid empty roots",ZeldoKavira,https://api.github.com/repos/aws/aws-cdk/git/commits/156f043931d2cd9612d16d4ec1e039378a6b858b
2a2b7a1c4cb65ca311f785f2f72876e3c42846b2,chore: fix typo in EncryptionKey tsdoc (#803),nason,https://api.github.com/repos/aws/aws-cdk/git/commits/2a2b7a1c4cb65ca311f785f2f72876e3c42846b2
f5fcc8981ce921a55ddd899e2163dc6a63b055a9,"chore: Use correct region names (#826)

The public names are listed in
https://docs.aws.amazon.com/general/latest/gr/rande.html:

China (Beijing)         cn-north-1
China (Ningxia)         cn-northwest-1",marcbowes,https://api.github.com/repos/aws/aws-cdk/git/commits/f5fcc8981ce921a55ddd899e2163dc6a63b055a9
9aadcb620db9565d204929b1fdca056331dd95b4,"fix(aws-apigateway): allow + in path parts (#769)

The RegEx was too restrictive when being used with proxy variables. The
\+ in {proxy+} is valid and should not throw an exception.

Fixes #768.",helloworlddan,https://api.github.com/repos/aws/aws-cdk/git/commits/9aadcb620db9565d204929b1fdca056331dd95b4
7e5738fd1d8c4cd780460112dd996f48362d0bc0,"fix(docs): update supported languages in README (#819, #450) (#820)",Rukenshia,https://api.github.com/repos/aws/aws-cdk/git/commits/7e5738fd1d8c4cd780460112dd996f48362d0bc0
8215389604982fd7635f412a4f56a4f9e85091f8,"feat(aws-ec2): support UDP port ranges in SecurityGroups (#835)

Add support for UDP to ec2.SecurityGroupRule",ChintanRaval,https://api.github.com/repos/aws/aws-cdk/git/commits/8215389604982fd7635f412a4f56a4f9e85091f8
c23da9153e6775dd5a7ce3e32eb1e536336175f8,fix(aws-codebuild): allow passing oauth token to GitHubEnterpriseSource (#908),eaddingtonwhite,https://api.github.com/repos/aws/aws-cdk/git/commits/c23da9153e6775dd5a7ce3e32eb1e536336175f8
f2b1048d25d945e72fd8ada750e577cd162388ae,"fix(aws-cdk): Allow use of assumed roles behind a proxy (#898)

The call to STS to get assumed role credentials would be started inside the SDK with no way of passing arguments to it. We now set the proxy and user agent options globally so that they'll also be used for the STS call.",pauljaxson,https://api.github.com/repos/aws/aws-cdk/git/commits/f2b1048d25d945e72fd8ada750e577cd162388ae
b7433622a5faf193aa37aa445c1912f6e77ddb95,"fix(docs): use ..code to display file structure in ""writing constructs"" (#935)

Previously used backticks to indicate pre, but that doesn't work in rst, either viewing in Github file viewer or in the docs at https://awslabs.github.io/aws-cdk/writing-constructs.html. Switched to notation used in other files.",cfedk,https://api.github.com/repos/aws/aws-cdk/git/commits/b7433622a5faf193aa37aa445c1912f6e77ddb95
3ec9d7690c0a863635a4b00b13882e9339388ed0,"feat(aws-cloudfront): add support for ""webAclId"" (#969)

Expose the webAclId property on CloudFront distributions. This allows
linking of AWS WAF WebACL resources to protect the CloudFront
distribution.",PaulMaddox,https://api.github.com/repos/aws/aws-cdk/git/commits/3ec9d7690c0a863635a4b00b13882e9339388ed0
bdf1719ce61eb94512c7c3247c185bfee0a47cab,"chore: fix typo in docs (#1017)

Fixed a typo on the 4th bullet point under General Design Priciples",jonparker,https://api.github.com/repos/aws/aws-cdk/git/commits/bdf1719ce61eb94512c7c3247c185bfee0a47cab
67f7fa13f3225dbad80e2ee45b837088749d1cf4,"fix(aws-autoscaling): allow minSize to be set to 0 (#1015)

Previously, minSize was being set to `props.minSize || 1`. Since 0 is
falsey in javascript, this would mean 0 passed in through the ASG props
evaluate to false and the field would always be set to the default value
of 1. This change uses strict equality comparison to allow 0 to be set.",SoManyHs,https://api.github.com/repos/aws/aws-cdk/git/commits/67f7fa13f3225dbad80e2ee45b837088749d1cf4
cb490be02832da8b3cf3451886bafb89e62207af,fix(aws-kms): add output value when exporting an encryption key (#1036),AdamBoxall,https://api.github.com/repos/aws/aws-cdk/git/commits/cb490be02832da8b3cf3451886bafb89e62207af
28b28a0f354cc3f6174f1ec101e663d83def8811,docs: fix description for CloudWatch graph widget (#1073),pose,https://api.github.com/repos/aws/aws-cdk/git/commits/28b28a0f354cc3f6174f1ec101e663d83def8811
e8216f0de07aba4d80d23877a8f5969df013380a,docs: Fix incorrect method name (#1106),perifer,https://api.github.com/repos/aws/aws-cdk/git/commits/e8216f0de07aba4d80d23877a8f5969df013380a
cafcc1196b6aad6d93fee0b360d2c05ca68b070b,feat(aws-ecs): Add desired count to LoadBalanced[Fargate|EC2]Service (#1111),clareliguori,https://api.github.com/repos/aws/aws-cdk/git/commits/cafcc1196b6aad6d93fee0b360d2c05ca68b070b
ebfb522491830ebe2ea78b00e46e4d62190a8486,"fix(aws-ecs): fix use of published NPM package with TypeScript (#1117)

The package previously published would not work with a TypeScript consumer, because the generated `.d.ts` file was missing an import statement due to a bug in the TypeScript compiler. Add an explicit type declaration to work around this issue until it is fixed and released upstream.

Reference: https://github.com/Microsoft/TypeScript/issues/26969",cockscomb,https://api.github.com/repos/aws/aws-cdk/git/commits/ebfb522491830ebe2ea78b00e46e4d62190a8486
2806d3a36126eff45babc9d090ca12ed82dd5fde,"docs(aws-ecs): fix a couple of jsdocs from ""Fargate"" to ""EC2"" (#1143)",cohalz,https://api.github.com/repos/aws/aws-cdk/git/commits/2806d3a36126eff45babc9d090ca12ed82dd5fde
b83fe85e59cd5b6721499788aae8f3c11ab65cb7,"fix(toolkit): typo in `cdk bootstrap` output (#1176)

bootstraped → bootstrapped",flou,https://api.github.com/repos/aws/aws-cdk/git/commits/b83fe85e59cd5b6721499788aae8f3c11ab65cb7
2aa35e60c9127d8c14b1935ec8838cdb9221e25b,chore: updated lambda principal in example (#1238),sam-gordon-f,https://api.github.com/repos/aws/aws-cdk/git/commits/2aa35e60c9127d8c14b1935ec8838cdb9221e25b
10b7092b92a401d683905f1bc3cd47b7a9dcb5cb,"fix(aws-cloudfront): Allow to disable IPv6 on cloudfront distribution (#1244)

Fixes #1243",jlamande,https://api.github.com/repos/aws/aws-cdk/git/commits/10b7092b92a401d683905f1bc3cd47b7a9dcb5cb
082459ef4b26f7631924181f1c0b61d9ebf822aa,chore: fix typos in documentation (#1263),mitchlloyd,https://api.github.com/repos/aws/aws-cdk/git/commits/082459ef4b26f7631924181f1c0b61d9ebf822aa
0de2da8eafa5633d2963acc8502d20454fca8ef8,"fix(aws-cloudtrail): correct S3 bucket policy and dependency chain (#1268)

Fixes #1172",randomvariable,https://api.github.com/repos/aws/aws-cdk/git/commits/0de2da8eafa5633d2963acc8502d20454fca8ef8
3d40e13010c1cfcb463b5f4d5cf69a33d2b33ba6,"feat(aws-lambda:) add Ruby 2.5 runtime (#1267)

Add an enum value for the Ruby runtime.",phstc,https://api.github.com/repos/aws/aws-cdk/git/commits/3d40e13010c1cfcb463b5f4d5cf69a33d2b33ba6
2dfd593c78587924ffc2b5f8e3085eca50b09424,"feat(aws-cdk): directory assets follow symlinks (#1318)

When building a nodejs lambda it is really common for dependencies under the `node_modules` folder to actually be symlink'd to other folders on your system. The symlinks will now be followed and the indicated files packaged (instead of the symlinks themselves).

Fixes #731",justinmchase,https://api.github.com/repos/aws/aws-cdk/git/commits/2dfd593c78587924ffc2b5f8e3085eca50b09424
3076070e253b59531466dc9d32a89537d63a1638,"fix(aws-lambda): code.asset now supports jar files, fixes #1294 (#1330)",digitalsanctum,https://api.github.com/repos/aws/aws-cdk/git/commits/3076070e253b59531466dc9d32a89537d63a1638
8a362072af39d7241066539dae7116687679554b,"Documentation grammar changes (#1365)

* Tiny grammar fixes

* ECS is not serverless, you pay even if you are not using the container",ranguard,https://api.github.com/repos/aws/aws-cdk/git/commits/8a362072af39d7241066539dae7116687679554b
fe6923db32b96466d444f1dc372cb7394f8bde6b,docs: Update miss spelled word in logical-ids.rst (#1385),jfuss,https://api.github.com/repos/aws/aws-cdk/git/commits/fe6923db32b96466d444f1dc372cb7394f8bde6b
ee32cc6ec25a7f65d3b29b3264d3ac9377549255,"Allow v8 to allocate more heap (#1336)

Prevent out-of-memory errors encountered during `lerna bootstrap` on
certain systems by allowing Node's v8 engine to allocate more heap.  The
default, even on 64-bit architectures, is too small (1.4GB) to
complete compilation successfully, so we set it to 4GB for the bootstrap
phase.",otterley,https://api.github.com/repos/aws/aws-cdk/git/commits/ee32cc6ec25a7f65d3b29b3264d3ac9377549255
9c91b20f5be903f45866f235cde01670050ce53f,fix(ecs): correct typo and other minor mistakes in ecs readme (#1448),BDQ,https://api.github.com/repos/aws/aws-cdk/git/commits/9c91b20f5be903f45866f235cde01670050ce53f
fefa764e68f75f4cf6ab2e150635b5d43de7131d,feat(apigateway): add tracingEnabled property to APIGW Stage (#1482),workeitel,https://api.github.com/repos/aws/aws-cdk/git/commits/fefa764e68f75f4cf6ab2e150635b5d43de7131d
f43b4d4ee1c5e9d80b8ae4e87b21dbc3e2a75378,"feat(aws-kms): allow tagging kms keys (#1485)

Small change to enable tagging KMS keys.",rsmogura,https://api.github.com/repos/aws/aws-cdk/git/commits/f43b4d4ee1c5e9d80b8ae4e87b21dbc3e2a75378
935054aaf1ee8315a300e5369e467202a04a9d44,"feat(step-functions): support parameters option (#1492)

AWS Step Functions released support for 'Parameters' option in the input definition.

Closes #1480",guisrx,https://api.github.com/repos/aws/aws-cdk/git/commits/935054aaf1ee8315a300e5369e467202a04a9d44
4e46d3c1e1dc545fcb62a5fab93aec652739a228,"feat(s3): export bucket websiteURL (#1521) (#1544)

fixes #1521",AlexChesters,https://api.github.com/repos/aws/aws-cdk/git/commits/4e46d3c1e1dc545fcb62a5fab93aec652739a228
e291d372163f7a7a8cc4e31cacfeda4e56e6f9b7,"fix(aws-s3-deployment): clean up tempfiles after deployment (#1367)

It can get filled up and errors out with ""no disk space left"" if the lambda function is warm",dnakov,https://api.github.com/repos/aws/aws-cdk/git/commits/e291d372163f7a7a8cc4e31cacfeda4e56e6f9b7
6642ca2341716dcf0477ba774c621c11d6bef6aa,"feat(ecs): VPC link for API Gatweay and ECS services (#1541)

Overview
========
The primary purpose of this work is to fill in the gaps in
implementation for deploying a VPC link between API Gateway, and an
ECS service. My goal was to allow setting up a {proxy+} API which would
forward to a Fargate service in a private VPC.

This has been tagged as 'ecs', but also involves changes to api gateway.

Since VPC links require an NLB, the LoadBalanced{Fargate|Ecs}Service classes
have been modified to support selecting either an ALB or an NLB.

Changes
=======
On the APIGW side, `IntegrationOptions` now accepts an optional connetion
type enum, as well as a VpcLink. `VpcLink` itself is a new construct
which accepts an array of Network Load Balancers. I also added the missing
`requestParameters` prop for `Method`, to allow properly setting up a proxy
path variable.

For ECS, in my use case I wanted to use the LoadBalanced*Service constructs, however
they only supported ALB. I have pulled all of the ELBv2 related setup
into the new `LoadBalancedService` base class, and also created a base
props interface `LoadBalancedServiceProps`. This deals with the common setup
between the Fargate and ECS services, and allows the selection of ALB or NLB.
As a side-effect of this refactoring, you can also now pass a Certificate to
`LoadBalancedEcsService`.

There is a new `Method` test for the VPC link props, as well as new tests
for both `VpcLink` and `LoadBalancedFargateService`.",dotxlem,https://api.github.com/repos/aws/aws-cdk/git/commits/6642ca2341716dcf0477ba774c621c11d6bef6aa
f997fd2a49141e2647dbba962851b4de99bb04ec,"chore(cdk): add Dockerfile for toolkit container (#1569)

Fixes #1302.",jonathanmorley,https://api.github.com/repos/aws/aws-cdk/git/commits/f997fd2a49141e2647dbba962851b4de99bb04ec
8f1a5e8fb0ce062c6297963cc6644330a61feeed,feat(s3): Add DeployAction for codepipeline (#1596),hoegertn,https://api.github.com/repos/aws/aws-cdk/git/commits/8f1a5e8fb0ce062c6297963cc6644330a61feeed
428a812c08bfffa451f13c8996f895954663e631,"docs(apigateway): add missing word ""unless"" in README (#1658)

I can see from the reference docs [1] that `cloudWatchRole` defaults to
`true`, so I'm pretty sure my change is correct.

[1]: https://awslabs.github.io/aws-cdk/refs/_aws-cdk_aws-apigateway.html#@aws-cdk/aws-apigateway.RestApiProps.cloudWatchRole",floehopper,https://api.github.com/repos/aws/aws-cdk/git/commits/428a812c08bfffa451f13c8996f895954663e631
299fb6a71ae94950c8d3c844d14779feb68e215f,"feat(aws-s3): add option to specify block public access settings (#1664)

Adds option to enable all block public access settings on the bucket (`blockPublicAccess`). Also throws an error when trying to use grantPublicAccess if blockPublicAccess is set to true.

https://docs.aws.amazon.com/AmazonS3/latest/dev/access-control-block-public-access.html",jogold,https://api.github.com/repos/aws/aws-cdk/git/commits/299fb6a71ae94950c8d3c844d14779feb68e215f
1d7198a51c94d9431b7e1b1b6a84e01ba1daf308,"fix(elbv2): fix specifying TargetGroup name (#1684)

TargetGroup construct passes targetGroupName prop to underlying
CfnTargetGroup, but the correct name is Name, not TargetGroupName.

Fixes #1674",motemen,https://api.github.com/repos/aws/aws-cdk/git/commits/1d7198a51c94d9431b7e1b1b6a84e01ba1daf308
ff99403f13e25e646785f8f8b93cc39c17a8812f,chore: fix typos in CONTRIBUTING.md (#1673),tokkiyaa,https://api.github.com/repos/aws/aws-cdk/git/commits/ff99403f13e25e646785f8f8b93cc39c17a8812f
ce5966f07d55dc894123a82ed0a7831950afb6ad,"fix(aws-ecs): correctly sets MinimumHealthyPercentage to 0 (#1661)

Zero is a valid value for MinimumHealthyPercentage and therefore should
not be replaced with the default value.

BaseService now explicitly checks if minimumHealthyPercent is null
before setting default value: fixes #1660",Don-CA,https://api.github.com/repos/aws/aws-cdk/git/commits/ce5966f07d55dc894123a82ed0a7831950afb6ad
0ea4a786a7ee5ee971ed711141cfcfa8ec35d603,fix(core): improve error message if construct names conflict (#1706),kdnakt,https://api.github.com/repos/aws/aws-cdk/git/commits/0ea4a786a7ee5ee971ed711141cfcfa8ec35d603
5773bdfc4b25aa3e59b261efdbd5cae70b3b56d0,docs(dynamodb): sseEnabled defaults to service-managed key (#1721),rmalecky,https://api.github.com/repos/aws/aws-cdk/git/commits/5773bdfc4b25aa3e59b261efdbd5cae70b3b56d0
46236d90edb544e9f9861eb8d0f694aa1228727e,feat(apigateway): add support for MethodResponse to aws-apigateway. (#1572),john-shaskin,https://api.github.com/repos/aws/aws-cdk/git/commits/46236d90edb544e9f9861eb8d0f694aa1228727e
f78295885f1cedcf199d31e1b088986ef5c957d7,"feat(cfnspec): manually add VPCEndpointService (#1734)

Fixes #1659",ccurrie-amzn,https://api.github.com/repos/aws/aws-cdk/git/commits/f78295885f1cedcf199d31e1b088986ef5c957d7
5dec01a11021a157ef386049c300fc4a7769318f,"fix(aws-codepipeline): update CFN example. (#1653)

This test is referred as example in the
[Cloudformation README](https://github.com/awslabs/aws-cdk/blob/master/packages/%40aws-cdk/aws-cloudformation/README.md).
But the example doesn't do what it intended.
Without specifying the runOrder the `pipelineExecuteChangeSetAction` will be triggered immediately without change set being populated,
which will lead to deployment failure.
After adding the `runOrder` the 3 actions will run in order and only be deployed after manual approval.",AllanFly120,https://api.github.com/repos/aws/aws-cdk/git/commits/5dec01a11021a157ef386049c300fc4a7769318f
cec8564a3c17b0dddd1f274848a4698985328bc0,"doc(codebuild): Fix Project example with GitHubSource (#1834)

`SecretParameter` was being used incorrectly and it did not pass typechecking.

The type error was:

```
Type 'SecretParameter' is missing the following properties from type 'Secret': resolve, toJSON, toList
```",rce,https://api.github.com/repos/aws/aws-cdk/git/commits/cec8564a3c17b0dddd1f274848a4698985328bc0
f827a884bf3e982593c2d781f22013efcf0412a8,fix: Don't collect runtime information when versionReporting is disabled (#1890),stephankaag,https://api.github.com/repos/aws/aws-cdk/git/commits/f827a884bf3e982593c2d781f22013efcf0412a8
855f1f58db4a2335bac512c2b07ac3784eac5cd1,"fix(cloudfront): allow IBucket as CloudFront source

Change CloudFront WebDistribution S3 origin to allow IBucket instead of Bucket. Only the domainName property is used anyways. This allows buckets to be imported to the stack and used as an origin. (#1946)",CarsonF,https://api.github.com/repos/aws/aws-cdk/git/commits/855f1f58db4a2335bac512c2b07ac3784eac5cd1
ef1ac3f72f96b9c6e82645a7512e5c0bc18c65f9,doc(apigateway): fix props in HttpIntegration example (#1941),lusentis,https://api.github.com/repos/aws/aws-cdk/git/commits/ef1ac3f72f96b9c6e82645a7512e5c0bc18c65f9
615ecd4f428d77dbb830e7f39b7f9a5d4dc804cd,fix(cloudfront): pass `viewerProtocolPolicy` to the distribution's behaviors (#1932),skorfmann,https://api.github.com/repos/aws/aws-cdk/git/commits/615ecd4f428d77dbb830e7f39b7f9a5d4dc804cd
b529ad7f6a569aa69b1928324d0e9efcf5a4457c,feat(aws-ecs): add Fargate version 1.3.0 (#1968),robertd,https://api.github.com/repos/aws/aws-cdk/git/commits/b529ad7f6a569aa69b1928324d0e9efcf5a4457c
f06ff8e8d4452085569a946d94726323bbfda91b,fix(aws-cloudtrail): correct created log policy when sendToCloudWatchLogs is true (#1966),RobinsonAndrew,https://api.github.com/repos/aws/aws-cdk/git/commits/f06ff8e8d4452085569a946d94726323bbfda91b
dfefb58998c7a9bd8e9483a8e7a7e7c2a69654f4,feat(core): add fsharp init-template (#1912),lucasschejtman,https://api.github.com/repos/aws/aws-cdk/git/commits/dfefb58998c7a9bd8e9483a8e7a7e7c2a69654f4
aa0042b72f25111c41e956b0bdc928cc1e82fe4a,fix(aws-certificatemanager) export dns-validated-certificate (#1985),spg,https://api.github.com/repos/aws/aws-cdk/git/commits/aa0042b72f25111c41e956b0bdc928cc1e82fe4a
11ed69186e80f3667e78f36f94e126a0fb8e9230,"feat(ecs): support private registry authentication (#1737)

Non-ECR registries now accept a secretsmanager Secret with a username and password to use for registry authentication.

Fixes #1698.

BREAKING CHANGE: `ContainerImage.fromDockerHub` has been renamed to `ContainerImage.fromRegistry`.",allisaurus,https://api.github.com/repos/aws/aws-cdk/git/commits/11ed69186e80f3667e78f36f94e126a0fb8e9230
942f9383fe30d385953bfc91d13b46745d1981af,"feat(aws-cdk): support fixed repository name for DockerImageAsset (#2032)

Add a `repositoryName` argument to `DockerImageAsset` to control the name of the
repository that the image gets uploaded to.

This makes it easier to reference Docker Images created and deployed by CDK from EKS (Kubernetes) YAML resource files.",alex-berger,https://api.github.com/repos/aws/aws-cdk/git/commits/942f9383fe30d385953bfc91d13b46745d1981af
e6083fa5d9ebb1fd4a04313b93aeae129fc02aa3,feat: Python Support (#2009),dstufft,https://api.github.com/repos/aws/aws-cdk/git/commits/e6083fa5d9ebb1fd4a04313b93aeae129fc02aa3
4819ff428149da660210e4609c6bba04a7757941,"feat(ec2): support reserving IP space in VPCs (#2090)

SubnetConfiguration takes a new argument `reserved: true` which can be 
used to allocate IP space in the VPC without actually instantiating the
VPC resources.",darcoli,https://api.github.com/repos/aws/aws-cdk/git/commits/4819ff428149da660210e4609c6bba04a7757941
997dbcc33fa6802ae807db07a392a7382df7dc7c,"feat: Add python support to cdk init (#2130)

* First take on an init template for a Python CDK project.

* The cdk.context.json should not be ignored.

* Fixing some review issues

* Restructured to move app into a separate file outside of package directory.  Also some formatting changes.

* Slight change to code formatting.

* Remove reference to app.sh

* Moving this over to sample-app since it actually creates a sample app, not an empty project.  Will need to create a separate issue to move the others over and create templates for empty projects.

* Adding an app template for Python.

* Keep all dependencies in setup.py and use -e . in requirements.txt to use those and automatically run the python setup.py develop step.  Also use templating feature for blank app.

* Templatize the class name.",garnaat,https://api.github.com/repos/aws/aws-cdk/git/commits/997dbcc33fa6802ae807db07a392a7382df7dc7c
d46b814bdacac96d7d69ca6c0b76c5a32d1fb509,"feat(codepipeline): add ECS deploy Action. (#2050)

Fixes #1386",aweiher,https://api.github.com/repos/aws/aws-cdk/git/commits/d46b814bdacac96d7d69ca6c0b76c5a32d1fb509
dfc666523ec3e552bcb80207298a51f3df490c4b,"fix(aws-apigateway): add integrationHttpMethod prop to AwsIntegration (#2160)

Allows a custom http method to be used for an AWS integration, using POST as default.

Fixes #2105",unstubbable,https://api.github.com/repos/aws/aws-cdk/git/commits/dfc666523ec3e552bcb80207298a51f3df490c4b
