First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
44d5f212febeb7a7cb76e67ca7a686490fa37598,"Stat::Callback has 2 arguments for callback: current stat info and previous stat info

http://groups.google.com/group/nodejs/msg/f8e51a8e0c74bd85",choonkeat,https://api.github.com/repos/nodejs/node/git/commits/44d5f212febeb7a7cb76e67ca7a686490fa37598
a9ea21feb43188922f823ddc9a7f2e67bea95aea,"fixed check on header type, to check member instead of object.",jed,https://api.github.com/repos/nodejs/node/git/commits/a9ea21feb43188922f823ddc9a7f2e67bea95aea
485823f3e44013c4c83fcbbabd3a234f680ebb3c,"fixed HTTP duplicated header bug

added test case for HTTP duplicated header bug on keepalive",inimino,https://api.github.com/repos/nodejs/node/git/commits/485823f3e44013c4c83fcbbabd3a234f680ebb3c
4f679fd8d01c11c908bd5ca439a7aff956cda4ad,Dependency free assert module with unit tests,grayrest,https://api.github.com/repos/nodejs/node/git/commits/4f679fd8d01c11c908bd5ca439a7aff956cda4ad
34c02357ff8e00c35e493754943f599dba0b0f29,"sys.inspect is totally more awesome now

- No longer relies on JSON.stringify, so it can output nulls and functions
- Handles circular references better
- Has tests",xaviershay,https://api.github.com/repos/nodejs/node/git/commits/34c02357ff8e00c35e493754943f599dba0b0f29
501b4a54be5188e06194597010b5f13067da1caf,"Export STATUS_CODES

Express (my framework) uses them as a default
response body when non is present. Others
might use them for something as well.

Beats duplicating the list :D",tj,https://api.github.com/repos/nodejs/node/git/commits/501b4a54be5188e06194597010b5f13067da1caf
e801f420d0b03a7a2bb16e8174ba9f7ecf5720c7,Use conf.fatal() instead of fatal() in order to abort the configure script,simoncpu,https://api.github.com/repos/nodejs/node/git/commits/e801f420d0b03a7a2bb16e8174ba9f7ecf5720c7
87077e03ccee3f4e96e66f33eddc4609a30799c4,fix kqueue feature detection on Mac OS X 10.6,rsms,https://api.github.com/repos/nodejs/node/git/commits/87077e03ccee3f4e96e66f33eddc4609a30799c4
de9bfdea8e0aaf9eab86b5ea3d08bb52a4f625ff,[net2] toRead() for non-linux (SIOCINQ -> FIONREAD),davidsklar,https://api.github.com/repos/nodejs/node/git/commits/de9bfdea8e0aaf9eab86b5ea3d08bb52a4f625ff
caf22c8e0a808c2392f0cae1b6da36111cbc9467,Fixed clearTimeout to check if timer is a Timer,clehner,https://api.github.com/repos/nodejs/node/git/commits/caf22c8e0a808c2392f0cae1b6da36111cbc9467
52f088b966dad8a617f0cd3b41e833dcf111f992,Providing the option for a repl-printer other than sys.p,ELLIOTTCABLE,https://api.github.com/repos/nodejs/node/git/commits/52f088b966dad8a617f0cd3b41e833dcf111f992
bba23c0998a2384a024fbb6cb6f24f70b521a28f,"Fix issue #44, eof on connect to http.

eof_symbol wasn't initialized until the first packet arrived.
In this case no packets arrive before the client closes the socket - eof.",benw,https://api.github.com/repos/nodejs/node/git/commits/bba23c0998a2384a024fbb6cb6f24f70b521a28f
fd183bdb07a8b5b869036594a21b90668c318190,Fixed typo in comments.,JosephPecoraro,https://api.github.com/repos/nodejs/node/git/commits/fd183bdb07a8b5b869036594a21b90668c318190
6e3d12f617f2931ff6b56374be9e910bad6622b8,"Allow optional params to setTimeout, setInterval",miksago,https://api.github.com/repos/nodejs/node/git/commits/6e3d12f617f2931ff6b56374be9e910bad6622b8
cd6397cc45789149f30a7fd4917cfbc6b3f5c442,"Add support for MX, TXT, and SRV records in DNS module.",blaine,https://api.github.com/repos/nodejs/node/git/commits/cd6397cc45789149f30a7fd4917cfbc6b3f5c442
5a702240813b172d096961edb4c461973b09998b,"Adding OS X .dmg build scripts.

Simply place this into the root of your nodejs git working copy and
run ./tools/osx-dist.sh. It will create an dist-osx folder which will
comprise of the resulting .dmg file (install path is
/usr/local/nodejs with symlinks added to /usr/local/bin) along with
other files used during its construction.

$ ls -1 dist-osx/
nodejs-v0.1.26-11-gcd6397c
nodejs-v0.1.26-11-gcd6397c.dmg
nodejs-v0.1.26-11-gcd6397c.pkg
nodejs-v0.1.26-11-gcd6397c.plist

The resulting installed package is going to be visible using the
OS X 'pkgutil --packages' command. You can even safely uninstall
sudoing 'pkgutil --unlink org.nodejs.NodeJS-...' and subsequently
let the system forget about the package being ever seen by
'pkgutil --forget org.nodejs.NodeJS-...'.

Here is the current package ID I have installed:

$ pkgutil --pkgs | grep node
org.nodejs.NodeJS-v0.1.26-11-gcd6397c

Use this patch freely without hesitation.

Signed-off-by: Standa Opichal <opichals@gmail.com>",opichals,https://api.github.com/repos/nodejs/node/git/commits/5a702240813b172d096961edb4c461973b09998b
8f52142116a134b95407d6f9f11d022bc6d9cf8f,look for -1 instead of false returned from string.indexOf,aheckmann,https://api.github.com/repos/nodejs/node/git/commits/8f52142116a134b95407d6f9f11d022bc6d9cf8f
c05b5d8b59b4f18926825f091b4d364f439cecb2,"Adding test for bug in stdio.

http://groups.google.com/group/nodejs/browse_thread/thread/10fda8eaf7276642/e5d5147f2b666abd",mikeal,https://api.github.com/repos/nodejs/node/git/commits/c05b5d8b59b4f18926825f091b4d364f439cecb2
1737cdc1120a9e64db58780cb1286490b0b108c0,"Fix the documentation of dns error handling.

These are actually passed as Error objects, not separate ""code"" and ""message""
parameters.",mbrubeck,https://api.github.com/repos/nodejs/node/git/commits/1737cdc1120a9e64db58780cb1286490b0b108c0
3adcdfc2e1db7ce0adb017a92864d44424e99012,"A rewrite of multipart library.

1. Support streaming in the simple case.  Put huge warnings around the
buffering API.
2. Support nested multipart messages.
3. Support various kinds of multipart messages, including all the various
absurdities of multipart email messages.
4. Error out on various invalid types of data that might come through.
5. Gracefully several edge cases that occur when the chunk size is smaller
than the boundary length, or cuts into the \r\n, etc.
6. Provide both positive and negative tests.",isaacs,https://api.github.com/repos/nodejs/node/git/commits/3adcdfc2e1db7ce0adb017a92864d44424e99012
9f6f19df1bab8bd3bad0ec00ed0489957c7cfacf,Add test: modifying event listeners during callback.,ithinkihaveacat,https://api.github.com/repos/nodejs/node/git/commits/9f6f19df1bab8bd3bad0ec00ed0489957c7cfacf
3337e9da1ae6989c1815b02ad639cf9381a08db0,Build system: support spaces in directory names,masuidrive,https://api.github.com/repos/nodejs/node/git/commits/3337e9da1ae6989c1815b02ad639cf9381a08db0
98e61db21619228e55453eeaab8bb59a3f8eb914,sys.inspect(Date) now shows the date value,mhansen,https://api.github.com/repos/nodejs/node/git/commits/98e61db21619228e55453eeaab8bb59a3f8eb914
fbef11b679de92edb2d4b9fc69914a0c8e9ab8ee,"Use InstanceTemplate() instead of PrototypeTemplate() for accessor methods

This fixes crash that used to happen when Eclipse debugging session hits the
breakpoint that is set either in timer or connection callback.",zoka,https://api.github.com/repos/nodejs/node/git/commits/fbef11b679de92edb2d4b9fc69914a0c8e9ab8ee
2916a2acd45a0d828c550be3f31e61022974cf18,Remove '--' from command line parsing,jashkenas,https://api.github.com/repos/nodejs/node/git/commits/2916a2acd45a0d828c550be3f31e61022974cf18
6eff8937d7a98d9c4b58bcabaa84c6b9384b2968,Fixed encoding in fs.writeFile().,scottgonzalez,https://api.github.com/repos/nodejs/node/git/commits/6eff8937d7a98d9c4b58bcabaa84c6b9384b2968
04fac198225ae48ed7726c15609d254fddce4862,Split tests.,arlolra,https://api.github.com/repos/nodejs/node/git/commits/04fac198225ae48ed7726c15609d254fddce4862
2b91f8d2659a7aa668a5073c054eb7176ad07b20,Fixed spurious suffixes on fs.readlink.,kriskowal,https://api.github.com/repos/nodejs/node/git/commits/2b91f8d2659a7aa668a5073c054eb7176ad07b20
548d59d07e21a54fb869345ff71ed08cbe2ffad1,Fix fs.readFile handling encoding. Should close issue #72,ncr,https://api.github.com/repos/nodejs/node/git/commits/548d59d07e21a54fb869345ff71ed08cbe2ffad1
5c78c45fa3cb1ad91ec96eef6302e7f1c4b762af,"Added Parse INI to Node, tests",silentrob,https://api.github.com/repos/nodejs/node/git/commits/5c78c45fa3cb1ad91ec96eef6302e7f1c4b762af
0d5a1fed33134d05911a153ade2bf8ae8710fc57,Use gai_strerror when tcp.Server fails to resolve its address or service.,blazzy,https://api.github.com/repos/nodejs/node/git/commits/0d5a1fed33134d05911a153ade2bf8ae8710fc57
39f0ef9d4af6dbf75482b53b33ca3deafc2d4c5f,Remove duplicate shebang filtering,smtlaissezfaire,https://api.github.com/repos/nodejs/node/git/commits/39f0ef9d4af6dbf75482b53b33ca3deafc2d4c5f
e5cbe73a82cd57d115f9bb29f127c686835c22b3,"Better EventEmitter modify-in-emit

Changed ReallyEmit so that it clones the Array of listeners before
processing the emit. Added better tests to make sure that modifying
listeners inside event handlers doesn't cause later listeners to be skipped
or added.",carsonmcdonald,https://api.github.com/repos/nodejs/node/git/commits/e5cbe73a82cd57d115f9bb29f127c686835c22b3
7c77a56b4af0e8c61c47417a8c0f7334262593ea,Improve documentation.,mranney,https://api.github.com/repos/nodejs/node/git/commits/7c77a56b4af0e8c61c47417a8c0f7334262593ea
18de108e4c0853ad846e8f1970a97974a33aad59,"Bugfix: watchFile, unwatch, watch causes error

Fixed bug that caused application to cast a ""TypeError: Cannot call method
'addListener' of undefined"" when first watching a file, unwatching and then
watching same file again.",jfd,https://api.github.com/repos/nodejs/node/git/commits/18de108e4c0853ad846e8f1970a97974a33aad59
dd50b864497dfa2854f12d10f175900e071e2b63,Fix documentation errors for DNS,jherdman,https://api.github.com/repos/nodejs/node/git/commits/dd50b864497dfa2854f12d10f175900e071e2b63
5f8f561d610d4d308199cd8202029c89bd9e4452,"add setKeepAlive function, which enables and sets the TCP keep-alive timer",paragonRobotics,https://api.github.com/repos/nodejs/node/git/commits/5f8f561d610d4d308199cd8202029c89bd9e4452
40820ec8d53e89af9efa0b5caef52b7f42ad5186,Leave pos as undefined to allow reads from unseekable files like /proc/x/smaps on Linux,fictorial,https://api.github.com/repos/nodejs/node/git/commits/40820ec8d53e89af9efa0b5caef52b7f42ad5186
b299b4b7a1599083c89c1311710cb68efd71e7ba,Update API doc,mape,https://api.github.com/repos/nodejs/node/git/commits/b299b4b7a1599083c89c1311710cb68efd71e7ba
a1f23c1aa103a2c42c1855703d51b82ba5777f98,Fix a couple mistypes in API doc,dpb587,https://api.github.com/repos/nodejs/node/git/commits/a1f23c1aa103a2c42c1855703d51b82ba5777f98
3fed1cf36fe6799b5987d376334d29dd7b7f70e8,"Make it possible to use client certificates to connect with a nodejs server, and make verifyPeer behaviour consistant.",thotypous,https://api.github.com/repos/nodejs/node/git/commits/3fed1cf36fe6799b5987d376334d29dd7b7f70e8
d9882395e2ceb0274e15a3ba80df900d1e527c0d,"Fix SEGV by setting msg_controllen earlier.

- Some implementations of CMSG_FIRSTHDR() rely on msg_controllen being
  set correctly, else it returns NULL: see <linux/socket.h>.",pgriess,https://api.github.com/repos/nodejs/node/git/commits/d9882395e2ceb0274e15a3ba80df900d1e527c0d
874b80bd6afa17ae5da0ec5b485a20c61cf7d875,Added c-ares headers for linux-arm,jdknezek,https://api.github.com/repos/nodejs/node/git/commits/874b80bd6afa17ae5da0ec5b485a20c61cf7d875
a5b132ad630b843e822a332cef8c69efd6f86391,"fs.Stats.size V8::Integer => V8::Number.

While VM::Integer::Value() offers an int64_t, V8::Integer::New() only
accepts an int32_t, truncating fs.Stat's size in BuildStatsObject().

I consider this a bug in V8, and we should move back to V8::Integer
when it gets a ctr that allows a int64_t. Until then, this work-around
should hold.",rentzsch,https://api.github.com/repos/nodejs/node/git/commits/a5b132ad630b843e822a332cef8c69efd6f86391
976926376d249a92ee95cf585d58c31ccdd85545,Handle empty files with fs.readFile,tmpvar,https://api.github.com/repos/nodejs/node/git/commits/976926376d249a92ee95cf585d58c31ccdd85545
95996070650c5d487c1abaa227b73ab1b771278e,Added posix fsync and fdatasync to fs module,billywhizz,https://api.github.com/repos/nodejs/node/git/commits/95996070650c5d487c1abaa227b73ab1b771278e
b58db3cd737fffb9ab326b8dc5191fde56a7a0d3,Added reason phrases for a bunch of HTTP status codes.,bnoordhuis,https://api.github.com/repos/nodejs/node/git/commits/b58db3cd737fffb9ab326b8dc5191fde56a7a0d3
ab5c0dd63ea3a521b8a9cf7ac9672f16051cede7,Port to OpenBSD,mscdex,https://api.github.com/repos/nodejs/node/git/commits/ab5c0dd63ea3a521b8a9cf7ac9672f16051cede7
c4876d01a1b87dbea2e965cef58432eae178fdf1,"Change the behavior of path.extname

Make path.extname return an empty string also if:
- The last dot is not in the last path component
- The last dot starts the last path component",bpl,https://api.github.com/repos/nodejs/node/git/commits/c4876d01a1b87dbea2e965cef58432eae178fdf1
895f89d62a63e02bd936deebafb494664bf4e248,Avoided sending empty chunkedEncoding chunks in the middle of http responses,srh,https://api.github.com/repos/nodejs/node/git/commits/895f89d62a63e02bd936deebafb494664bf4e248
92da636b977282d58f1d43560387f3e9bff6be4d,"Add a parameter to spawn() that sets the child's stdio file descriptors.

After the child is forked, these file descriptors will get dup2()'d to STDIN,
STDIO, and STDERR.

(API may be changed.)",orlandov,https://api.github.com/repos/nodejs/node/git/commits/92da636b977282d58f1d43560387f3e9bff6be4d
b3b81d67ff1bc7e795cff7baa00dd716eca95eba,Port to cygwin,raff,https://api.github.com/repos/nodejs/node/git/commits/b3b81d67ff1bc7e795cff7baa00dd716eca95eba
431e72cbe8feb990feb2ae4d8e05d6793bab1190,Make addon building work for Cygwin.,puffnfresh,https://api.github.com/repos/nodejs/node/git/commits/431e72cbe8feb990feb2ae4d8e05d6793bab1190
02da5ed4a1f63bb0990b8e7b1fd0793cd045cbb0,"Implement datagram sockets

- Adds new dgram module, for all data-gram type transports
- Supports both UDP client and servers
- Supports Unix Daemon sockets in DGRAM mode too (think syslog)
- Uses a shared Buffer and slices that as needed to be reasonably
  performant.
- One supplied test program so far, test-dgram-pingpong
- Passes test cases on osx 10.6 and ubuntu 9.10u",pquerna,https://api.github.com/repos/nodejs/node/git/commits/02da5ed4a1f63bb0990b8e7b1fd0793cd045cbb0
f3cd7bbe778bb69251637d49a33ddacc0973e973,Coerce each argument to a String before attempting to print it via sys.print,blowery,https://api.github.com/repos/nodejs/node/git/commits/f3cd7bbe778bb69251637d49a33ddacc0973e973
e48f0d1dd99a72925796bfd8d199198acca7845e,Fixed incorrect mask for determining fs.Stats types,padekkers,https://api.github.com/repos/nodejs/node/git/commits/e48f0d1dd99a72925796bfd8d199198acca7845e
81ad8106dc3713e435eba7cb114c72b8e879112b,Add UDP broadcast support,agnat,https://api.github.com/repos/nodejs/node/git/commits/81ad8106dc3713e435eba7cb114c72b8e879112b
ca35ba640a933e4d7faab4266d20b32485f13149,"Initial implementation of process.execPath

Darwin, Linux, Solaris. FreeBSD still needs testing.

TODO: Amend the tests where we use spawn with argv[0].",marshall,https://api.github.com/repos/nodejs/node/git/commits/ca35ba640a933e4d7faab4266d20b32485f13149
242161bef2e3631d315f8da8a62c088bdc100c87,"Added new API to Script, and implemented it in the REPL",cha0s,https://api.github.com/repos/nodejs/node/git/commits/242161bef2e3631d315f8da8a62c088bdc100c87
d3f04933f151b233ccd1972a933d0e9873d78ca5,"sys.inherts to shadow constructor property from enumerability

thanks to ES5 features in V8 it is quite easily possible.",DmitryBaranovskiy,https://api.github.com/repos/nodejs/node/git/commits/d3f04933f151b233ccd1972a933d0e9873d78ca5
898afbaf348a3f7188cfd759914528704350a448,Buffer.prototype.write: Indifferent order preference of encoding and offset,bmizerany,https://api.github.com/repos/nodejs/node/git/commits/898afbaf348a3f7188cfd759914528704350a448
8e9f59a4521f4af66ecd46b0efdda11e52329056,Support of console.dir + console.assert,jeromeetienne,https://api.github.com/repos/nodejs/node/git/commits/8e9f59a4521f4af66ecd46b0efdda11e52329056
70a8fb3763c92337bbc6a6138dd0c320134b847c,Fix headers with empty value.,skaurus,https://api.github.com/repos/nodejs/node/git/commits/70a8fb3763c92337bbc6a6138dd0c320134b847c
c8dba94ff6b57c367f72b4d712df07b101da94e1,docs for dgram module (UDP and unix sockets),adamwiggins,https://api.github.com/repos/nodejs/node/git/commits/c8dba94ff6b57c367f72b4d712df07b101da94e1
c9e505791a7eae47a0c3e6bcbeb33553ac3b85cb,use delete for removing events after removing the final listener,technoweenie,https://api.github.com/repos/nodejs/node/git/commits/c9e505791a7eae47a0c3e6bcbeb33553ac3b85cb
1662c37c40c88dd37c35a1a6722c71a23eaa577c,Fix console formatter to recognize json properly,polotek,https://api.github.com/repos/nodejs/node/git/commits/1662c37c40c88dd37c35a1a6722c71a23eaa577c
0ed3532699fb67c5054c7732c2ab2371abdf3eb0,added test for Issue #214,beanieboi,https://api.github.com/repos/nodejs/node/git/commits/0ed3532699fb67c5054c7732c2ab2371abdf3eb0
bb2acd5e757cd37a94dc7f3bfab134a49963eb24,"querystring.stringify is now more solid

* handles NaN and Infinity
* works with arrays from other contexts",kassens,https://api.github.com/repos/nodejs/node/git/commits/bb2acd5e757cd37a94dc7f3bfab134a49963eb24
8acea2693dd79f37e74c3f7af89528d01f666e22,Add parenthesis to NODE_VERSION_AT_LEAST,samshull,https://api.github.com/repos/nodejs/node/git/commits/8acea2693dd79f37e74c3f7af89528d01f666e22
f5f7cb92646169a7096360506cef79a7a45571fa,Support for reading byte ranges from files using fs.createReadStream.,cskr,https://api.github.com/repos/nodejs/node/git/commits/f5f7cb92646169a7096360506cef79a7a45571fa
e0d6f14b221423be41d5821993316d70e3e4e709,"Buffer for Cipher, Decipher, Hmac, Sign and Verify",argon,https://api.github.com/repos/nodejs/node/git/commits/e0d6f14b221423be41d5821993316d70e3e4e709
eeb54c63d85ed4a03cab2539aae5753d7d3aa68a,"Fix addrlen for unix_dgram sockets

The old definition was off by one byte on BSD. Also simplify
ADDRESS_TO_JS because sun_path is always zero-terminated now.",d0k,https://api.github.com/repos/nodejs/node/git/commits/eeb54c63d85ed4a03cab2539aae5753d7d3aa68a
dc8c079d904abc6d01357e70d72c9de7bacd7c1a,remove node::CheckBreak in favor of using the v8 debugger js object,dannycoates,https://api.github.com/repos/nodejs/node/git/commits/dc8c079d904abc6d01357e70d72c9de7bacd7c1a
78520ba4823f88aa17c4da9e5da00fc913269de9,"Don't attempt to load a directory.

This patch replaces the path.exists check for module loading with a call to
fs.statSync (or fs.stat for require.async) which ensures that it's not trying
to load a directory.",nickstenning,https://api.github.com/repos/nodejs/node/git/commits/78520ba4823f88aa17c4da9e5da00fc913269de9
94914135dfa5b536e4bb341b2c1e47fd2b9d74bc,"New api for child_process.spawn; ability to set cwd for spawn()ed process

Tests for child_process.spawn() use new API

Test for deprecated child_process.spawn() API",piscisaureus,https://api.github.com/repos/nodejs/node/git/commits/94914135dfa5b536e4bb341b2c1e47fd2b9d74bc
e8c2453f6d5cbed581cc83d697a661135653418c,spelling correction,trentm,https://api.github.com/repos/nodejs/node/git/commits/e8c2453f6d5cbed581cc83d697a661135653418c
49888a01c34e9af51834e078ff7a8c7680f6b99a,Cygwin: process.execPath fix,indutny,https://api.github.com/repos/nodejs/node/git/commits/49888a01c34e9af51834e078ff7a8c7680f6b99a
cde80d9859b57a5652085e700845582ea2f86d3a,Fix OpenSSL 100% CPU usage on error,brainfucker,https://api.github.com/repos/nodejs/node/git/commits/cde80d9859b57a5652085e700845582ea2f86d3a
a834d93d2ccc1be51d6f5a658ad5f5fd60d3d6f7,s/HTTPS/SSL/ where appropriate,aredridel,https://api.github.com/repos/nodejs/node/git/commits/a834d93d2ccc1be51d6f5a658ad5f5fd60d3d6f7
bedca2e7a9714ad97bc12e1228ff08075fd25556,add tests for console.log arguments handling,proppy,https://api.github.com/repos/nodejs/node/git/commits/bedca2e7a9714ad97bc12e1228ff08075fd25556
6078c37be5caf15827a0d08aa4c0028648a2c9a6,Modify fs.open to use accept a callback without a mode,russellhaering,https://api.github.com/repos/nodejs/node/git/commits/6078c37be5caf15827a0d08aa4c0028648a2c9a6
d5214b3627fb317349736757263c86804a057149,Allow Strings for ports on net.Server.listen,bmeck,https://api.github.com/repos/nodejs/node/git/commits/d5214b3627fb317349736757263c86804a057149
75f922c863a9823e676192641241b1203c286405,Avoid missing ref error in WriteStream.prototype.destroy().,tobie,https://api.github.com/repos/nodejs/node/git/commits/75f922c863a9823e676192641241b1203c286405
746d487da86048d09574cd40c6a76bc489d19ca9,FastBuffer implementation. API needs migration,tim-smart,https://api.github.com/repos/nodejs/node/git/commits/746d487da86048d09574cd40c6a76bc489d19ca9
5c9b9c2e7092c8f77ea297050a2954ba517d68ed,"- fix AttributeError on ""use_openssl"" when doing ./configure --without-ssl - error was: AttributeError: Values instance has no attribute 'use_openssl'",tonymet,https://api.github.com/repos/nodejs/node/git/commits/5c9b9c2e7092c8f77ea297050a2954ba517d68ed
4fe3007a1ae4c35e18d297af3151eb51d0458859,Support for outgoing HTTP trailing headers,mnot,https://api.github.com/repos/nodejs/node/git/commits/4fe3007a1ae4c35e18d297af3151eb51d0458859
6560ab9073f5b23c467dd0662c4cd236685564ed,Send multiple header lines in ServerResponse#writeHead when header values are arrays,sstephenson,https://api.github.com/repos/nodejs/node/git/commits/6560ab9073f5b23c467dd0662c4cd236685564ed
8e246acd0e80d35356be6c592289487549a49300,sys.js: sys.inspect: show function names,xk,https://api.github.com/repos/nodejs/node/git/commits/8e246acd0e80d35356be6c592289487549a49300
43ddc04bb0bf9d5715e29de19d71185d28c63cea,"No longer using the global variable ""stat"" in unwatchFile",elarkin,https://api.github.com/repos/nodejs/node/git/commits/43ddc04bb0bf9d5715e29de19d71185d28c63cea
9481bc1009765b24390239a1d7d88bebae5db731,"Added -e, --eval",tjholowaychuk,https://api.github.com/repos/nodejs/node/git/commits/9481bc1009765b24390239a1d7d88bebae5db731
ae8700747866bff3390cf60f580f4c809d4ea7dd,add $ to variable name character matching patterns in repl completer,scoates,https://api.github.com/repos/nodejs/node/git/commits/ae8700747866bff3390cf60f580f4c809d4ea7dd
f61b110cf6d77044e813499ec6ce667813a697cd,"Add signal handlers so we clean up before exiting.

Add SIGTERM and SIGINT signal handlers so that we run the exit handlers
before exiting when getting these signals. Fixes an issue where we
couldn't run vi after CTRL+C'ing node because the stdin fd was left
non-blocking.",thughes,https://api.github.com/repos/nodejs/node/git/commits/f61b110cf6d77044e813499ec6ce667813a697cd
73b29d79b96e2db853ef38c59d76d136f45caeae,Don't flush net writeQueue on end() if its still connecting,josh,https://api.github.com/repos/nodejs/node/git/commits/73b29d79b96e2db853ef38c59d76d136f45caeae
9b1ff070e6df8560ec4ce60d78c68c96ddf206c8,Upgrade http-parser with a fix for spaces in headers,TooTallNate,https://api.github.com/repos/nodejs/node/git/commits/9b1ff070e6df8560ec4ce60d78c68c96ddf206c8
a6ee3bac85c84c1a24c1a2aa621f77ba5d1c0bb9,Add EventEmitter.prototype.once,pkrumins,https://api.github.com/repos/nodejs/node/git/commits/a6ee3bac85c84c1a24c1a2aa621f77ba5d1c0bb9
74c8b5fd0858b8b61bbd3175ee830ab8b4903c7c,./wscript: allow for cross-compiling of all three supported architectures,solderjs,https://api.github.com/repos/nodejs/node/git/commits/74c8b5fd0858b8b61bbd3175ee830ab8b4903c7c
56df0cbf93f78daf905eae7bd66daf0910650a72,new api for defining repl commands,samsonjs,https://api.github.com/repos/nodejs/node/git/commits/56df0cbf93f78daf905eae7bd66daf0910650a72
179a7f6ffa08b7df7c228f0912988e29324456e9,Added documentation of EventEmitter.once,nikhilm,https://api.github.com/repos/nodejs/node/git/commits/179a7f6ffa08b7df7c228f0912988e29324456e9
