First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
db0faf0a66dfc45bc88addbf8da5ca747a66dde7,typo fix,marcoValkyriweb,https://api.github.com/repos/fyne-io/fyne/git/commits/db0faf0a66dfc45bc88addbf8da5ca747a66dde7
a8fff29209bd108f0f0d74b2c84376a85a28e951,#375: Fix problem with shadow too low in vertical radio group (#383),sdolny,https://api.github.com/repos/fyne-io/fyne/git/commits/a8fff29209bd108f0f0d74b2c84376a85a28e951
4bbe274e097149d600851abd4d8fd811a1e03d44,"widget/entry/: implemented TappedSecondary
 - added right-click-paste feature",tayadelmar,https://api.github.com/repos/fyne-io/fyne/git/commits/4bbe274e097149d600851abd4d8fd811a1e03d44
9a8859e9bcf125fa24179724ccb302dd7c6ad704,fix paste popup position to equal cursor position,spatocode,https://api.github.com/repos/fyne-io/fyne/git/commits/9a8859e9bcf125fa24179724ccb302dd7c6ad704
63cd1096ddd22af16b515a211e18ca3e58cb5968,"Added Slider Widget (#392)

This is a widget used to slide between values.
Developers can set min, max and optionally step.
Orientation of Horizontal and Vertical are supported",drakbar,https://api.github.com/repos/fyne-io/fyne/git/commits/63cd1096ddd22af16b515a211e18ca3e58cb5968
f0636ad7f65c6f8944822e770d2064f523b408ca,"Update information.go

fix typo",awh6al,https://api.github.com/repos/fyne-io/fyne/git/commits/f0636ad7f65c6f8944822e770d2064f523b408ca
0619eaa6cbb36c49981d84d4a9970a9ef06c7f8e,fix the typo in mobile readme,abejide001,https://api.github.com/repos/fyne-io/fyne/git/commits/0619eaa6cbb36c49981d84d4a9970a9ef06c7f8e
492d20748f9d91658a913ad42b69cedd3a16f8f2,"Optimize png images and svg images

All png and svg images in the repository have been optimized to reduce their size.
The size reduction will hopefully lead to faster downloads of the library and slightly smaller memory footprint when running an apps.
The png images were optimized using [optipng](http://optipng.sourceforge.net/) and svg files were optimized using [svgo](https://github.com/svg/svgo).",Jacalz,https://api.github.com/repos/fyne-io/fyne/git/commits/492d20748f9d91658a913ad42b69cedd3a16f8f2
b27ad4be814246e30362483d9f2ee774851f15fc,Added some dynamics to tabcontainer,Nortsx,https://api.github.com/repos/fyne-io/fyne/git/commits/b27ad4be814246e30362483d9f2ee774851f15fc
a359961296d1cd789428b0259a2760bc43573eb1,Replace hyperlink that leads to a redirect,mute55,https://api.github.com/repos/fyne-io/fyne/git/commits/a359961296d1cd789428b0259a2760bc43573eb1
9a984f730d532ad4c66d7458faede9032e9d407b,"add marker comment to ignore in goreportcard

add marker comment to ignore in goreportcard when generating bundled files",lusingander,https://api.github.com/repos/fyne-io/fyne/git/commits/9a984f730d532ad4c66d7458faede9032e9d407b
3b6f566e211beaf9bf573ad176aa67a73c5927a3,modify dialog min width calculation to respect title width,pymq,https://api.github.com/repos/fyne-io/fyne/git/commits/3b6f566e211beaf9bf573ad176aa67a73c5927a3
f8e2b48639beb1bf4b28af4b08d39f27a5f7396b,"Fix packaging failure on windows

This bug was fixed in commit e93855f3201adceb4cd86705f5545b876491bc92 but re-introduced 5c8a0c5944e8fdbcc8d87267151852fc24609d4e.",perqin,https://api.github.com/repos/fyne-io/fyne/git/commits/f8e2b48639beb1bf4b28af4b08d39f27a5f7396b
e8fdc1da627834902ffae7efc279ac2a245a76c2,Fix grammar in CONTRIBUTING.md,stuartmscott,https://api.github.com/repos/fyne-io/fyne/git/commits/e8fdc1da627834902ffae7efc279ac2a245a76c2
99b37a9ad083670ace1a711322c49f672203e11f,Only trigger DoubleTapped if the tap before occured on the same canvas object,swbartosz,https://api.github.com/repos/fyne-io/fyne/git/commits/99b37a9ad083670ace1a711322c49f672203e11f
